,SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges
757,0,0,0,3,0,0,0,0,2,19.85
1290,1,1,0,72,1,0,2,0,0,84.45
3298,0,0,0,4,0,0,0,0,2,20.05
1274,0,1,1,62,1,0,2,1,1,101.15
5257,1,0,0,37,0,0,0,1,2,101.1
5630,0,0,0,39,0,0,0,1,2,103.45
2369,0,0,0,64,1,1,2,0,0,99.25
4781,0,0,0,53,0,0,2,0,0,19.5
5526,0,1,1,51,0,0,1,1,2,23.95
6131,1,0,0,47,0,1,0,1,2,95.05
1190,0,0,0,38,1,0,1,1,2,104.85
3094,0,0,0,39,0,0,1,1,0,58.6
1767,0,1,0,71,1,1,2,1,0,115.15
1659,0,1,1,68,0,1,2,0,0,70.8
6824,1,0,0,66,0,0,0,1,0,80.45
3251,1,0,0,37,1,0,0,1,1,106.75
5972,1,0,0,15,0,1,0,0,0,55.0
183,0,1,1,33,1,0,1,0,0,74.75
990,0,1,0,56,1,0,2,0,1,80.3
6316,0,1,1,63,0,0,2,0,2,25.25
2407,0,1,0,2,0,0,0,1,2,70.7
6741,0,0,0,12,0,0,0,1,2,96.0
3114,0,0,0,5,0,1,0,0,1,75.15
785,1,0,0,46,1,0,1,1,2,110.0
6632,0,1,0,34,1,1,0,0,2,62.65
70,0,0,0,1,0,1,0,0,2,49.05
1727,0,0,0,31,0,1,0,1,2,71.05
5401,0,0,0,31,0,0,2,0,2,20.45
1735,0,1,1,72,1,1,2,0,1,114.45
5198,1,1,0,47,1,0,0,0,2,80.35
4343,1,0,0,8,0,0,0,1,2,75.75
2928,0,1,1,68,1,1,2,0,1,95.1
6495,0,0,0,1,0,0,0,1,2,69.65
4961,0,1,0,18,0,0,0,1,1,44.35
608,0,1,1,72,1,1,2,0,1,114.55
2203,0,1,1,72,1,1,1,1,0,104.9
4069,0,1,1,68,1,1,2,1,2,99.55
425,1,1,0,55,0,0,0,0,1,51.65
508,0,1,1,6,0,1,0,1,2,80.5
5693,1,1,0,72,0,0,2,1,0,73.45
1198,0,0,0,42,0,0,2,1,1,20.75
588,0,1,0,72,1,0,2,1,2,99.15
3783,0,1,0,66,0,0,0,1,2,105.2
6580,0,1,1,49,0,0,1,0,0,78.0
900,0,0,0,2,0,0,0,0,2,19.5
3259,0,0,0,6,0,0,0,0,0,70.55
6394,0,0,0,8,1,1,1,0,1,58.2
4989,0,0,1,7,1,0,0,0,2,29.8
1545,0,0,0,63,0,0,2,1,1,104.75
6650,0,0,0,6,0,0,0,0,2,20.2
4746,0,0,0,2,0,0,0,1,2,76.5
4807,0,0,1,34,1,1,2,1,0,116.15
3751,0,1,0,60,1,1,0,1,1,109.45
1910,0,1,1,5,0,0,0,1,2,30.5
3738,0,0,0,35,0,0,0,0,2,49.2
6388,0,0,0,1,0,0,0,0,2,20.4
1209,0,1,0,56,1,0,1,1,2,93.15
5231,1,1,0,16,0,0,0,1,2,98.75
6925,0,1,0,15,0,0,1,0,2,18.8
2548,1,0,0,8,0,0,0,1,0,69.95
4785,0,0,0,18,0,0,0,1,2,80.65
3594,0,0,0,9,0,0,0,0,2,40.75
2508,0,0,0,64,0,1,2,1,0,110.5
2184,1,0,0,2,0,0,0,1,2,88.55
4853,0,0,0,53,0,1,1,1,0,94.45
5376,0,0,0,18,0,0,1,0,2,23.75
6458,0,1,1,6,1,0,0,1,2,49.15
3323,0,0,1,28,0,0,0,0,2,20.25
3798,0,0,0,42,0,1,0,1,2,100.3
3935,0,1,0,70,0,0,2,0,0,19.85
7018,0,1,1,1,0,0,0,1,2,70.65
2679,0,1,0,4,0,0,0,1,2,74.65
6340,0,0,0,23,0,1,0,1,0,96.9
5964,0,1,1,49,1,1,0,0,1,61.75
3074,0,1,1,35,1,0,0,1,0,59.45
6876,0,1,0,62,1,1,1,1,2,104.3
6437,0,1,1,19,0,0,2,1,1,24.9
2549,0,0,0,2,0,0,0,0,2,20.05
3865,0,0,1,1,0,0,0,0,2,24.0
1227,0,0,0,30,1,0,1,0,1,90.4
1205,0,0,0,1,0,0,0,1,2,74.9
751,0,1,1,70,1,0,2,1,0,80.15
1174,0,0,0,14,0,0,1,1,2,54.25
2977,0,0,0,1,0,0,0,1,2,19.5
2627,0,0,0,33,0,0,2,0,0,25.7
3148,0,0,0,47,1,0,0,0,0,75.45
909,0,0,0,71,0,1,2,1,2,111.25
234,0,0,0,29,0,0,0,0,2,25.15
334,0,0,0,2,0,0,0,0,2,80.6
6095,0,0,0,4,0,0,0,1,2,19.65
3289,0,0,1,41,0,0,0,1,1,88.5
2343,0,1,0,3,0,0,0,1,2,46.1
4641,0,0,0,1,0,0,0,0,2,24.4
1690,0,1,1,70,1,0,0,1,0,97.55
948,1,0,0,35,0,0,0,1,2,99.05
2809,1,0,0,37,0,0,0,0,2,36.65
3260,0,0,0,31,0,1,0,1,2,78.45
705,0,0,0,25,1,0,0,1,1,79.85
4627,0,0,0,60,1,1,1,1,0,116.6
6942,1,0,0,68,0,0,2,1,0,20.0
2270,1,0,0,3,0,0,0,1,2,86.85
5191,0,1,1,23,1,1,2,1,0,91.1
1262,0,1,0,12,0,0,0,1,2,51.25
1456,0,1,0,16,0,0,0,1,2,100.0
6432,0,1,0,35,1,0,0,0,2,61.0
1400,0,0,1,3,0,0,0,0,2,19.95
4988,0,1,0,26,0,0,1,0,2,19.2
1284,0,1,1,59,0,0,2,0,2,19.85
326,1,1,0,11,0,1,0,1,2,82.9
6110,0,1,0,19,0,0,0,1,2,59.8
4861,1,1,0,48,0,0,1,1,1,58.95
1181,1,0,0,21,0,0,0,1,1,60.05
2219,1,0,0,20,0,0,0,0,2,89.95
5334,0,1,1,49,0,1,2,1,1,107.95
4257,0,1,0,49,0,0,0,0,2,99.4
1126,0,0,0,7,0,0,0,0,2,74.65
6934,0,1,0,71,0,1,2,1,0,104.15
2373,0,1,1,66,0,1,1,1,0,49.4
1125,1,1,0,39,0,0,0,1,2,105.65
3017,0,1,1,18,1,1,1,1,2,61.5
2283,0,0,0,1,0,0,0,1,2,71.55
6106,0,0,0,2,1,0,0,1,2,55.1
3043,1,0,0,2,0,0,0,1,2,30.4
1167,0,0,0,26,0,0,1,1,0,51.55
2164,0,1,1,70,1,1,2,1,0,101.1
6782,0,0,0,11,0,0,0,0,2,51.1
6978,0,1,1,70,1,1,2,0,2,80.7
6939,0,0,0,35,1,1,1,1,2,89.2
458,0,1,0,2,0,0,0,0,2,20.0
805,0,1,1,72,0,0,2,1,1,76.8
5358,0,0,0,18,0,0,0,0,2,19.25
983,0,0,0,1,0,0,0,1,2,86.6
579,0,0,0,2,0,0,0,1,2,19.65
5721,0,0,0,27,1,0,2,0,1,52.85
3856,0,1,0,61,0,1,0,1,2,114.1
6704,0,1,1,59,0,0,1,1,2,106.15
3020,0,0,1,33,1,1,1,0,0,34.05
3790,0,0,0,2,0,0,1,0,0,19.3
4701,1,0,0,21,0,0,0,1,2,104.35
6614,0,1,1,71,0,0,2,0,0,19.7
5175,0,1,0,20,0,0,1,0,2,20.35
3772,0,1,0,1,1,0,0,1,2,95.0
2967,0,1,0,59,1,1,2,0,2,113.75
620,1,1,1,10,0,0,0,1,1,34.55
0,0,1,0,1,0,0,0,1,2,29.85
1511,0,1,1,67,0,0,2,1,1,19.25
3659,0,1,0,67,1,0,1,0,0,109.9
2019,0,1,0,67,0,0,1,0,2,104.1
28,0,1,0,72,1,1,2,1,0,90.25
1789,0,1,0,54,0,0,0,0,2,30.4
3602,0,0,0,38,1,0,0,1,1,66.15
4292,1,0,0,31,0,0,0,1,2,73.9
591,0,1,1,46,0,0,1,0,2,24.9
2646,0,0,0,56,0,1,2,1,0,81.8
2093,0,0,1,10,0,0,0,0,0,24.8
2612,0,1,1,14,0,1,0,0,0,80.45
6140,0,0,0,3,0,0,0,0,2,19.95
5419,1,1,0,72,1,0,2,0,1,78.5
3919,0,0,0,6,0,0,0,1,1,93.55
2763,0,1,1,64,1,0,0,0,2,81.05
209,0,1,0,64,0,1,1,1,0,102.45
5684,1,1,0,58,1,1,1,1,0,105.5
2134,0,0,0,1,0,0,0,0,2,20.15
3819,0,0,0,46,1,0,1,1,1,30.75
3473,0,1,0,42,0,1,0,1,1,106.15
756,0,0,0,66,0,0,2,0,1,19.7
2785,0,0,0,25,0,1,2,0,2,108.9
4054,1,0,0,34,0,0,0,1,2,56.25
6196,0,0,0,69,1,0,2,1,0,110.05
3164,0,0,0,31,0,0,0,1,2,101.4
2099,0,1,0,40,0,1,0,1,0,78.85
5939,0,0,0,18,1,0,0,0,2,33.6
2792,0,0,0,15,0,0,0,0,2,48.85
4910,0,0,0,30,1,1,1,0,1,85.35
1008,0,1,1,32,1,0,0,1,0,99.55
3536,0,0,0,1,0,0,0,1,2,79.15
3663,0,0,0,9,0,0,0,1,2,88.4
489,0,0,1,1,0,0,0,1,2,74.35
1925,0,1,1,59,0,1,2,1,1,72.1
4050,1,1,0,58,0,0,0,1,2,98.9
6727,1,1,0,13,0,0,0,0,2,45.3
1305,0,0,0,28,0,0,0,1,1,59.55
4368,1,0,0,9,0,0,0,1,2,80.85
1459,0,0,0,60,0,0,2,1,2,99.65
4767,0,1,1,1,0,0,1,0,0,19.85
850,0,1,1,72,1,1,2,1,1,115.8
5503,0,1,1,35,0,0,1,0,1,20.05
4605,0,1,0,63,0,1,2,0,2,67.25
6920,0,0,1,27,0,0,2,0,0,19.7
5836,0,0,0,6,0,0,1,0,2,19.15
1249,0,0,0,1,0,0,0,0,2,45.05
2202,1,1,0,7,0,0,0,1,2,70.1
5594,0,1,1,23,0,0,0,1,2,83.75
1283,0,1,0,72,1,0,2,1,2,105.5
2717,0,1,1,72,1,1,2,0,1,92.65
807,0,1,0,71,1,1,2,1,0,108.55
2924,0,0,0,11,0,0,0,1,2,74.55
5285,0,1,0,71,0,1,2,1,0,80.7
2595,0,1,0,71,0,1,2,1,1,80.45
2319,0,1,1,11,0,0,0,0,2,90.6
5732,1,0,0,19,1,0,0,1,2,87.3
5528,0,1,0,44,1,1,1,1,1,59.85
2185,0,1,1,24,1,0,0,0,2,54.75
2846,0,1,0,2,1,0,0,1,2,62.15
2355,0,1,1,67,1,0,2,1,1,54.2
3099,0,0,0,17,0,0,1,0,2,20.15
6457,0,1,1,17,1,0,1,0,0,44.45
2652,0,0,0,1,0,0,0,0,2,55.55
1949,0,1,1,67,1,1,2,0,1,104.6
366,0,1,0,23,1,0,0,1,1,59.95
4727,0,1,0,60,0,0,2,1,1,20.5
5874,0,0,0,10,0,0,0,1,2,100.6
1566,0,1,1,72,0,0,2,1,1,75.4
6778,0,0,1,72,0,0,2,1,2,19.75
2370,0,1,0,69,1,1,2,1,1,112.55
1619,0,0,0,69,1,1,2,1,0,81.5
6081,0,0,0,1,1,0,0,1,0,49.8
3528,0,0,0,16,0,0,0,1,2,19.7
1439,1,0,0,5,0,0,0,1,0,75.55
5287,0,0,0,1,0,0,0,0,0,20.55
3126,0,1,1,26,1,1,0,0,0,38.85
1816,0,0,0,1,0,0,0,0,2,19.2
6571,0,0,0,34,1,0,1,0,2,55.0
679,0,1,0,45,0,0,0,0,1,81.4
1428,0,0,0,1,0,0,0,1,2,50.45
2492,0,1,0,13,1,1,0,1,2,54.45
3309,0,0,0,25,0,0,1,0,0,19.9
3200,0,1,0,54,0,0,0,1,2,104.3
1863,0,1,0,6,0,0,1,0,2,25.1
4904,0,0,0,33,0,0,0,0,2,107.55
2113,0,1,1,45,0,0,1,1,0,95.0
3213,0,1,1,41,1,0,1,0,0,35.4
653,0,0,0,17,0,0,0,0,2,24.8
2386,0,1,1,43,0,0,0,0,2,50.2
1175,0,0,0,13,1,0,0,1,0,80.0
2708,1,0,0,13,1,0,0,1,2,100.8
3969,0,1,1,1,0,0,0,1,0,69.95
5571,0,1,0,61,0,0,1,1,2,79.8
857,0,0,0,1,0,0,0,0,2,50.8
3054,0,0,1,67,0,1,1,1,1,106.6
5817,0,0,1,1,0,0,0,1,2,44.4
4263,0,1,0,72,1,1,2,1,0,115.55
5450,0,0,0,1,0,0,0,1,2,84.65
3227,0,1,1,12,0,0,0,1,2,56.3
5466,0,0,1,10,0,0,1,1,1,19.95
6881,0,1,1,32,1,0,0,1,2,35.15
4946,0,0,0,4,0,0,0,1,2,81.0
1179,1,1,0,43,0,1,0,1,2,94.3
1596,0,1,0,2,0,0,0,1,2,70.35
6678,0,0,1,19,0,0,2,0,0,20.85
6333,1,0,0,60,0,1,1,1,2,106.0
1609,0,1,0,51,1,1,1,1,2,111.55
5029,0,1,0,7,1,0,0,1,1,50.3
6184,0,0,0,41,0,0,0,1,1,55.7
4283,1,1,0,4,0,0,0,1,2,70.2
1748,0,1,0,54,0,0,2,0,0,20.05
4447,0,1,0,68,1,1,0,1,2,107.7
4805,0,1,1,52,0,0,2,0,2,24.55
4893,0,0,0,2,0,0,0,0,2,44.65
2193,0,0,1,56,0,0,1,1,2,21.2
1221,0,0,0,9,0,0,0,1,2,24.6
3238,0,1,1,26,0,0,2,0,0,19.65
2913,0,0,0,52,1,1,2,0,0,63.9
2893,0,0,0,22,1,0,0,0,2,59.0
6596,0,0,0,64,1,1,1,0,2,81.25
3531,0,0,0,16,0,0,1,0,0,19.35
5752,0,1,1,69,0,0,2,1,1,26.0
6508,0,1,1,42,0,0,0,1,2,94.2
5253,1,0,0,35,0,1,1,1,2,73.0
6137,0,0,0,5,1,1,0,0,0,53.85
1961,0,0,0,42,1,0,1,1,1,60.15
5670,0,1,1,17,0,0,0,0,2,24.1
4435,0,1,0,17,0,0,0,1,1,80.5
2653,0,1,1,70,1,1,2,0,0,75.35
1035,0,0,0,66,0,0,2,0,2,25.1
1071,0,0,0,2,0,0,0,1,0,49.05
1090,0,0,0,51,1,0,1,0,1,107.45
4310,0,0,0,72,1,1,2,1,1,65.6
2670,0,1,1,51,1,1,1,1,2,95.15
6988,0,1,1,23,0,1,0,1,0,69.5
2046,0,0,1,1,0,0,0,0,2,24.7
1419,0,1,1,63,0,0,2,1,2,19.15
774,0,1,0,33,0,0,1,1,2,95.8
3145,0,0,0,4,0,0,0,1,1,76.65
256,0,1,1,61,1,1,2,0,0,115.1
4948,0,0,0,4,0,0,0,0,0,55.5
3755,0,0,0,4,0,0,0,1,2,76.05
467,0,1,1,72,0,0,1,1,2,89.7
6223,0,1,1,7,0,0,0,1,2,69.0
1110,0,0,0,60,1,0,2,0,1,39.6
5573,1,0,0,1,0,0,0,1,2,69.85
877,0,0,1,51,1,1,1,0,1,60.15
6235,1,1,1,22,1,0,0,0,2,40.05
3743,0,0,1,4,1,0,0,0,2,49.35
639,0,1,0,10,0,0,0,1,2,85.25
1751,0,0,0,14,0,1,0,1,2,89.95
1039,0,1,0,38,1,0,0,1,2,79.45
6637,0,1,0,69,1,0,1,1,0,53.65
6494,0,0,1,26,0,0,0,1,2,29.8
149,0,1,1,15,0,1,0,1,2,69.5
2599,0,0,0,72,1,1,2,1,0,73.0
4995,0,0,0,7,0,0,0,1,1,75.1
5125,0,1,0,11,0,0,0,1,2,94.0
2455,0,0,0,5,0,1,0,1,2,89.35
2023,1,1,0,5,0,0,0,1,2,81.0
5309,0,1,0,61,0,0,2,0,0,20.25
3792,1,0,0,26,0,0,0,1,2,91.25
4831,0,0,0,18,1,1,1,1,2,40.2
1626,0,0,0,20,1,1,0,0,1,59.2
4018,0,1,1,7,1,0,1,0,2,69.45
2710,0,1,0,24,0,0,1,0,0,20.4
281,0,0,0,10,0,0,0,0,2,51.2
2233,0,0,0,54,1,1,0,1,2,69.9
5833,1,1,0,19,0,0,0,1,0,34.3
4659,0,1,1,65,1,0,2,1,0,104.3
7026,0,0,0,9,0,0,0,1,1,44.2
3548,0,0,0,71,1,1,1,0,0,97.65
3476,1,1,0,65,1,0,1,1,2,100.75
1054,0,1,0,40,0,0,0,1,1,97.1
3580,0,0,1,9,0,1,0,1,2,72.9
2940,1,0,0,53,0,0,0,1,2,54.45
3427,0,1,0,21,0,0,0,1,2,94.3
4338,1,0,0,5,0,1,0,0,0,45.4
3898,0,0,0,48,0,0,1,0,0,25.05
5769,0,1,1,71,1,0,2,1,1,109.0
4410,0,1,0,16,0,0,0,1,1,94.65
6816,0,0,0,1,0,0,0,1,2,70.3
1655,0,1,1,3,0,0,0,0,2,44.3
1301,0,1,1,66,1,1,2,1,0,58.2
6492,0,1,0,24,0,0,2,0,2,19.75
1482,1,0,0,13,0,0,0,1,2,96.85
1,0,0,0,34,1,0,1,0,2,56.95
4366,1,1,1,24,1,0,0,1,2,79.85
492,0,1,0,2,1,0,0,1,2,74.4
6603,0,1,0,14,0,1,0,1,0,66.6
5917,0,0,0,4,0,0,0,1,2,19.95
3551,0,0,1,1,0,0,0,1,2,79.6
943,0,1,0,72,1,1,2,0,1,65.5
713,0,0,1,14,1,1,0,1,2,86.0
1870,0,0,0,1,0,0,0,1,2,45.55
125,0,0,0,33,1,1,2,1,2,88.95
1315,0,1,1,11,0,0,2,0,0,20.9
515,0,0,0,40,0,1,0,0,1,104.8
6306,0,0,0,71,1,1,1,1,1,116.3
4122,0,0,1,53,1,1,1,0,0,62.85
6321,0,1,0,30,0,0,0,0,1,19.65
1189,0,0,0,3,0,0,0,0,0,85.7
164,0,1,1,11,0,0,1,0,2,20.6
3253,0,1,1,36,1,0,0,1,0,104.5
2304,0,1,0,67,1,0,1,1,0,100.9
41,0,1,1,70,1,0,2,1,0,69.2
3881,0,1,0,71,1,1,2,0,1,65.15
5540,0,1,1,1,0,0,0,0,2,20.55
4126,0,1,1,6,0,0,0,0,2,19.55
5997,0,0,0,6,0,0,0,1,2,89.75
3903,0,0,0,53,0,1,0,1,2,80.6
466,1,1,0,64,0,1,2,0,2,102.1
2241,0,1,1,56,0,0,2,1,0,24.95
5814,0,0,0,16,0,0,0,1,0,20.6
6441,0,1,1,17,1,1,0,1,0,55.35
4524,0,1,0,23,1,0,0,1,2,99.25
4676,0,0,1,19,0,0,0,1,2,20.0
3869,0,1,0,50,0,0,1,1,2,98.25
31,1,1,0,2,0,0,0,1,0,95.5
5052,0,0,1,18,0,0,0,1,0,45.65
6771,0,1,1,31,0,0,0,1,2,20.65
3880,0,1,1,26,0,1,1,1,0,82.0
1504,0,0,0,18,0,0,0,1,2,71.1
609,1,1,0,65,1,0,0,0,1,105.25
6228,0,0,1,70,1,1,1,0,1,64.95
2836,0,0,0,49,0,0,0,0,2,98.7
1133,0,0,1,2,0,0,0,0,2,19.25
2008,0,0,1,4,0,1,0,1,2,87.1
4486,0,0,0,61,0,0,0,0,2,89.2
4372,0,1,1,1,0,0,0,1,1,20.15
3081,0,0,0,4,0,0,0,0,2,77.85
1780,0,0,1,18,0,0,1,0,1,20.15
5219,0,0,0,1,0,0,0,0,2,20.6
383,0,0,0,1,0,0,0,1,0,90.85
4723,0,0,0,1,0,0,0,1,2,74.35
2994,0,1,0,62,1,1,2,1,0,38.6
7024,0,1,0,44,1,0,0,1,0,84.8
1486,0,0,0,2,0,1,0,1,0,55.05
6332,0,1,1,68,1,0,2,1,1,105.25
4395,0,1,1,69,0,0,0,1,2,103.95
6414,0,1,1,40,0,0,2,0,0,25.25
6155,0,1,0,5,0,0,0,0,2,19.35
1814,0,1,1,12,0,0,2,0,2,19.7
5311,0,1,0,6,0,0,0,0,1,19.5
6563,0,1,1,15,0,0,0,1,1,74.9
1654,0,1,1,1,0,0,1,0,2,18.8
2824,0,1,0,63,0,0,2,0,2,19.25
880,0,0,0,10,1,1,0,1,2,110.1
6088,0,0,0,1,0,0,0,1,2,55.4
4385,0,0,0,21,0,0,1,1,2,20.35
6422,0,0,0,52,1,0,1,0,2,53.75
4842,1,0,0,9,1,0,0,0,2,54.55
62,0,1,0,72,1,0,2,0,1,42.1
5463,0,1,1,1,0,0,0,1,1,44.35
4929,1,1,0,63,1,1,1,1,1,84.0
5539,0,1,1,22,0,0,1,0,2,19.95
1203,0,0,0,60,0,0,2,0,2,25.0
5360,0,1,1,5,1,0,0,1,2,84.5
3052,0,1,0,37,1,0,0,1,2,55.05
5639,0,0,0,6,0,0,0,0,2,20.65
2990,0,0,0,10,0,0,0,1,2,33.9
3833,0,0,0,12,0,0,0,0,1,74.75
6561,0,0,0,9,0,0,0,1,2,73.8
2047,0,0,0,3,1,0,0,1,2,77.4
5777,0,1,0,72,1,1,2,0,2,68.15
3750,1,1,0,12,1,1,1,1,2,79.2
46,0,0,0,2,0,0,0,0,2,49.25
5735,0,1,1,48,0,0,2,0,2,20.0
2327,1,1,0,26,0,0,0,1,0,85.7
6768,0,1,1,72,1,1,2,0,0,117.5
2098,0,0,0,2,1,0,0,0,2,90.75
509,0,0,0,1,0,0,0,0,2,19.85
269,0,1,0,71,0,0,2,1,0,24.25
3187,0,1,1,34,0,0,0,1,2,89.85
1331,0,0,0,1,0,0,0,1,2,25.15
1074,0,0,0,1,0,0,0,0,2,21.1
4901,0,0,0,1,0,0,0,1,2,74.7
3105,0,0,0,26,0,1,0,0,1,49.15
791,0,0,0,68,1,0,1,1,0,76.9
1042,0,1,1,14,0,0,0,0,2,70.2
6260,0,0,0,13,0,1,2,0,2,35.4
5590,0,1,1,25,0,0,0,1,2,19.15
159,0,0,0,10,0,0,2,0,1,25.7
5115,0,1,0,46,1,1,2,0,2,65.65
4620,0,1,0,72,1,1,2,0,0,115.8
372,0,0,1,24,1,1,2,0,2,35.75
1773,0,1,1,68,0,0,2,1,1,19.35
3810,0,1,1,1,0,0,0,0,2,44.55
2279,1,0,0,72,0,0,2,1,0,25.1
6551,0,1,0,63,0,0,1,1,2,96.0
4963,0,1,0,47,0,0,2,0,2,73.6
3246,0,0,0,3,0,0,0,0,2,55.15
1638,0,1,1,68,0,0,2,1,0,84.4
999,0,0,0,2,0,1,0,0,2,70.3
3684,0,0,0,43,0,0,0,1,0,75.35
1489,0,1,1,23,1,1,1,1,2,57.75
1542,0,0,0,46,0,0,2,1,2,21.1
2634,0,1,0,1,0,1,0,1,2,84.8
3692,0,1,1,3,0,0,0,1,1,69.15
3533,0,0,0,10,0,0,1,1,2,19.8
3647,1,0,0,8,0,0,0,1,2,69.7
3493,0,0,0,2,0,0,0,1,1,46.6
2882,0,0,0,11,0,0,0,1,2,64.9
4872,0,1,0,72,1,1,2,1,1,84.9
907,0,0,0,19,0,1,1,1,1,65.35
343,0,0,0,63,0,0,1,0,2,20.5
6882,1,0,0,71,1,1,1,1,0,99.65
1879,0,0,0,1,0,0,0,1,2,70.05
1363,0,1,0,72,1,1,2,0,1,92.0
1142,1,1,1,11,0,0,0,1,0,75.2
4756,0,0,0,31,1,1,0,1,1,72.45
2950,0,0,0,4,0,0,0,1,2,20.2
2802,1,1,0,32,0,1,0,1,2,104.9
2322,0,0,1,49,0,0,2,0,0,20.45
3418,0,1,0,54,1,0,0,0,2,109.55
176,1,0,0,15,0,0,0,1,2,74.45
1723,0,1,1,6,0,0,2,0,2,20.1
7004,0,0,0,38,0,0,0,1,0,95.1
243,1,1,0,65,1,0,0,0,2,94.4
7015,1,1,0,34,0,0,0,1,0,85.2
4082,0,1,0,49,1,1,1,0,2,84.35
5035,0,0,0,20,0,0,0,0,2,78.8
2284,0,0,1,3,1,0,0,0,2,55.9
4240,0,0,0,8,0,0,0,1,2,94.0
6282,0,1,1,4,0,0,2,0,0,19.55
4471,1,1,0,41,1,0,0,1,1,83.75
5810,0,1,1,17,0,0,0,1,2,85.45
3780,0,1,1,55,0,1,2,1,0,55.25
6020,0,1,1,34,1,1,1,0,2,61.25
5953,0,0,0,1,1,0,0,1,2,50.7
3116,1,0,0,44,0,0,1,0,0,89.15
3791,0,0,0,6,0,0,0,1,2,69.1
5269,0,0,0,10,0,0,0,1,2,59.65
2680,0,1,1,71,1,1,2,0,1,85.45
4799,0,1,1,10,0,0,0,1,1,19.8
4873,0,0,0,7,0,0,0,0,2,19.3
5667,0,1,0,4,0,0,0,0,2,20.15
2922,0,1,0,28,1,0,0,1,2,92.35
1731,1,0,0,1,0,0,0,1,2,69.6
5158,0,0,0,72,0,0,2,0,1,24.75
3921,0,1,0,24,1,0,0,0,2,66.3
232,0,0,0,1,1,0,0,1,2,84.6
4273,0,0,0,31,0,1,0,1,0,79.85
1354,0,0,0,18,0,1,0,1,2,88.35
4109,0,0,0,2,0,0,0,1,2,25.05
2784,0,0,1,4,0,1,0,1,1,98.1
1995,1,0,0,1,0,0,0,1,2,69.95
6027,0,1,1,35,0,0,2,0,1,25.45
3014,1,1,0,44,0,0,0,1,2,89.2
6071,0,1,1,72,1,0,2,1,1,105.55
5114,1,0,0,50,1,0,0,1,2,83.4
959,0,1,1,32,0,0,0,1,2,86.1
3394,0,0,0,26,1,0,1,0,2,61.55
3920,0,0,0,71,0,1,2,1,0,86.4
1623,0,0,0,54,0,0,2,1,1,97.2
1173,0,0,0,1,0,0,0,1,2,19.85
6626,1,1,0,6,0,0,0,1,2,95.75
315,0,1,1,51,1,1,1,0,0,110.05
5912,1,0,0,47,0,0,0,1,1,85.2
5252,1,1,0,71,1,0,0,1,2,107.5
499,0,0,0,12,1,0,0,1,1,99.7
6061,0,0,1,26,0,0,0,1,2,49.5
2543,0,0,0,13,1,0,0,0,2,98.15
2,0,0,0,2,1,0,0,1,2,53.85
4856,0,1,1,31,0,0,0,1,2,91.15
327,1,0,0,2,0,0,0,1,2,70.35
2541,0,1,1,72,1,0,2,1,0,53.8
496,0,1,0,28,1,1,0,0,2,60.9
3406,0,0,0,31,0,0,1,0,2,20.95
6595,0,1,0,71,1,1,2,1,2,82.55
2938,0,1,0,53,0,1,1,0,1,97.75
5379,0,1,0,56,1,0,1,1,2,98.0
5985,0,1,0,57,0,1,1,0,1,74.6
2073,0,0,0,14,0,0,0,0,2,19.9
3226,0,0,0,7,0,0,0,0,2,20.75
1330,0,1,0,22,1,1,1,1,0,56.25
4426,0,0,1,16,0,1,1,1,0,79.5
311,0,0,0,22,1,1,0,1,2,89.05
2156,0,0,0,2,0,0,0,0,2,80.55
2828,0,0,0,1,0,0,2,0,2,20.45
3119,1,1,0,32,0,0,0,1,0,85.95
5786,0,1,0,72,1,1,2,1,0,84.4
4189,0,1,1,69,1,1,1,0,0,73.7
6635,0,1,0,24,0,0,1,0,2,20.1
1818,0,1,1,60,0,0,0,0,1,74.35
3095,0,0,0,11,0,0,0,0,2,84.8
4445,0,0,0,63,1,0,2,0,0,98.0
115,0,1,1,3,1,0,0,0,2,89.85
3358,0,0,0,27,1,1,0,0,2,53.45
4871,0,1,1,58,0,1,1,1,0,75.2
5478,0,1,0,52,1,1,2,1,2,106.3
2829,1,0,0,8,0,0,0,1,2,69.7
1733,0,0,0,1,0,0,0,0,2,19.05
3694,0,1,1,67,1,1,2,1,0,108.75
3603,0,0,0,2,0,0,0,0,2,45.85
3111,0,1,1,72,0,0,2,1,2,103.4
2378,0,1,0,35,0,0,0,1,2,70.3
6884,0,1,0,3,0,0,0,1,2,35.15
5592,0,0,0,13,0,0,2,0,2,19.75
678,0,0,0,3,0,0,0,0,2,107.95
5,0,0,0,8,0,0,0,1,2,99.65
2117,0,1,1,72,1,1,2,0,1,64.45
674,1,0,0,52,0,0,0,1,2,49.15
4322,0,0,0,2,0,0,0,1,2,70.15
1219,0,1,1,62,0,0,0,1,0,70.45
5827,0,1,1,34,0,0,0,1,0,90.05
6838,0,0,0,13,0,1,0,1,2,99.0
5085,0,0,0,39,0,1,0,1,2,40.6
1048,0,0,0,29,0,0,1,1,2,19.8
6860,0,0,0,37,0,0,0,1,1,101.9
4547,0,1,1,62,1,0,0,1,2,105.5
2957,0,0,0,4,0,0,0,1,2,80.3
5868,0,0,0,1,0,0,0,1,2,44.0
3788,0,1,0,54,1,1,2,0,1,109.75
3940,0,0,0,19,0,0,0,1,1,25.15
